to_project_name,grant_pool_name,from_project_name,f0_
wildcards-protocol,PartnerRound - 0x8b70206844630d8c0a2a545e92d3c8d46a3ceaad - 42161,gitcoin,1.0916111469268799
itu-blockchain,GG-18 - 0xc5fdf5cff79e92fac1d6efa725c319248d279200,gitcoin,1.1573007106781006
kzg-marble-machine-xofee,retropgf3,optimism,175266.805
tokenbound,grants_season_4,optimism,87500.0
mevboostaa,GG-17 - 0x859faeaa266ba13bd1e72eb6dd7a223902d1adfe,gitcoin,23.823319554328918
gelato,retropgf2,optimism,26974.5
optimism-prices,retropgf2,optimism,8959.5
alembic-tech,retropgf3,optimism,173913.74
1w3,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,1.0089563131332397
gelato,grants_season_1,optimism,300000.0
metalswap-defi-foundation,grants_season_3,optimism,45000.0
brine-finance,retrofunding4,optimism,19825.8915781755
izumi-finance,retrofunding4,optimism,74861.7121449594
coordinape,retrofunding4,optimism,25657.5404576469
,PartnerRound - 79 - 10,gitcoin,1.5561263561248779
giveth,retropgf3,optimism,521741.255
proof-of-humanity,GG-06,gitcoin,0.196977267751914
jiffy-labs,grants_season_3,optimism,69000.0
oceanprotocol,grants_season_4,optimism,66500.0
ethernautdao,retropgf2,optimism,95157.0
exactly,retrofunding4,optimism,15661.3390720152
uniwhales,retropgf3,optimism,133781.41
nethermindeth,CGrants - Direct,gitcoin,4102.1126944451053
protocol-guild,CGrants - Direct,gitcoin,4985.082548263189
idriss-crypto,CGrants - Direct,gitcoin,705.56174064595393
,GG-02,gitcoin,113769.606635312
snapshot-labs,GG-07,gitcoin,17353.400175443046
ethhub-io,GG-07,gitcoin,21245.638491552156
radicalxchange,GG-07,gitcoin,4974.6784804594017
kernel-community,GG-07,gitcoin,2158.7320384174764
snapshot-labs,GG-08,gitcoin,9403.601537357823
weekinethnews,GG-08,gitcoin,8860.29639349184
prysmaticlabs,GG-09,gitcoin,29550.506624119858
scopelift,GG-09,gitcoin,22861.470160092682
minerva-wallet-lab10-coop,GG-10,gitcoin,14578.01582907868
nethermindeth,GG-10,gitcoin,14197.309416763954
zeropoolnetwork,GG-10,gitcoin,422.1445631812669
eth-wizard-stake-house,GG-10,gitcoin,23226.042876896492
prysmaticlabs,GG-10,gitcoin,54466.49446918477
opscientia,GG-10,gitcoin,419.0878292209153
revert-finance,GG-10,gitcoin,8679.2801481448132
,GG-11,gitcoin,1684922.3917389426
buidlguidl,GG-11,gitcoin,68261.7131813657
ethers-io,GG-11,gitcoin,13655.6575786167
someresatguides,GG-11,gitcoin,6373.8240962620193
stereum-dev,GG-11,gitcoin,1345.9281624980765
democracyearth,GG-11,gitcoin,2669.222315941468
cadcad-org,GG-11,gitcoin,717.60855030399046
otterscan,GG-11,gitcoin,40516.873848871604
radicalxchange,GG-11,gitcoin,637.25273286998549
,GG-12,gitcoin,3642070.4141560975
frame-floating,GG-12,gitcoin,83084.198060003691
ethereum-burn-stats-mohamedmansour,GG-12,gitcoin,2699.1802972949595
kotalco,GG-12,gitcoin,2106.5457799131223
tor-project,GG-12,gitcoin,281571.54855959676
nft-pricefloor,GG-12,gitcoin,8111.9579218563613
dataverse-os,GG-12,gitcoin,56838.353649361532
vu3th,GG-12,gitcoin,89.557455163822681
dfarchon,GG-12,gitcoin,1272.3788492151807
buidlguidl,GG-13,gitcoin,59674.043680551025
metagov,GG-13,gitcoin,5648.002274224712
banklessdao,GG-13,gitcoin,12106.827725267492
swellnetwork,GG-13,gitcoin,6887.87843346204
spect-ai,GG-13,gitcoin,4843.3265571204
datalatte-ai,GG-13,gitcoin,2225.0053821335409
crowdmuse,GG-13,gitcoin,2083.2136338222404
radicalxchange,GG-13,gitcoin,1116.5201918107987
kernel-community,GG-13,gitcoin,1699.8212046697381
minerva-wallet-lab10-coop,GG-14,gitcoin,12313.636903759934
brightid,GG-14,gitcoin,14595.438019460831
krebitdao,GG-14,gitcoin,5899.35690720888
defi-llama,GG-14,gitcoin,78646.533397030245
spect-ai,GG-14,gitcoin,28050.517823461974
esteroids,GG-14,gitcoin,45252.806776166515
lexdao,GG-14,gitcoin,56312.956586224434
protocol-guild,GG-14,gitcoin,57860.564167213837
learnweb3dao,GG-14,gitcoin,8295.3472757340478
permetsystems,GG-14,gitcoin,11805.731163702882
scopelift,GG-14,gitcoin,64677.143581056633
wighawag,GG-14,gitcoin,1404.415135533184
zeropoolnetwork,GG-15,gitcoin,29680.993202732272
pepemon-dao,GG-15,gitcoin,2282.7809062741694
vyperlang,GG-15,gitcoin,13362.100230152051
otterscan,GG-15,gitcoin,20125.250879411029
urbanika,GG-15,gitcoin,1816.923146702122
nicenode,GG-15,gitcoin,9048.6129890113079
maven-foundation,GG-15,gitcoin,1540.9125191984822
troopfinance,GG-15,gitcoin,1752.4260255517177
impact-finance,GG-15,gitcoin,11752.482883495353
jedi-swap,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,41246.438086539507
laboriginweb3,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,190.97052639722824
poolfish-xyz,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,724.665176698938
crypto-jobs-crawler,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,96.51053936034441
fundpg,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,353.99747472815216
m3tering,GG-17 - 0x274554eb289004e15a7679123901b7f070dda0fa,gitcoin,1306.1677424609661
zeropoolnetwork,GG-17 - 0x274554eb289004e15a7679123901b7f070dda0fa,gitcoin,3186.5024535395205
nativesintech,GG-17 - 0xaa40e2e5c8df03d792a52b5458959c320f86ca18,gitcoin,65.106904029846191
l2beat,GG-17 - 0xdf22a2c8f6ba9376ff17ee13e6154b784ee92094,gitcoin,2496.6752497404814
rotki,GG-17 - 0xdf22a2c8f6ba9376ff17ee13e6154b784ee92094,gitcoin,2190.5012069195509
topianetwork,GG-18 - 0x222ea76664ed77d18d4416d2b2e77937b76f0a35,gitcoin,4324.3000377730841
elefria-labs,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,4285.0999272185645
impact-stream-0xprimordia,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,181.46562233836443
thebadge,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,1331.5869201004498
eppie-io,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,gitcoin,690.11938764179058
,GG-18 - 0x9331fde4db7b9d9d1498c09d30149929f24cf9d5,gitcoin,10722.506545209575
,GG-19 - 0x0f0b9d9f72c1660905c57864e79ceb409ada0c9e,gitcoin,1827.6871051765047
eth-rebuild,GG-19 - 0x40511f88b87b69496a3471cdbe1d3d25ac68e408,gitcoin,402.84955161906714
ecosynthesisx,GG-19 - 0x5eb890e41c8d2cff75ea942085e406bb90016561,gitcoin,2571.8989183516605
venture-miner,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,208.11608074080652
mechanism-institute,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,1757.2238691100401
likecoin,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,402.81385731185691
,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,gitcoin,4135.3855195156511
blockhead-darryl-yeo,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,gitcoin,3885.1364168120062
protocol-guild,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,gitcoin,8718.41535625031
rotki,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,gitcoin,13637.83845785525
f3-buidlers,GG-19 - 0xc34745b3852df32d5958be88df2bee0a83474001,gitcoin,427.64291138541421
eth-limo,GG-19 - 0xc34745b3852df32d5958be88df2bee0a83474001,gitcoin,2396.4175092702803
thunder-chat-app,GG-19 - 0xc34745b3852df32d5958be88df2bee0a83474001,gitcoin,1244.6515276603509
defi-llama,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,27459.924666772891
scopelift,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,15608.871667873622
iron-wallet,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,5914.3891228628308
glo-foundation,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,gitcoin,3068.2434005550849
brewitmoney,GG-20 - 23,gitcoin,854.247123750875
,GG-20 - 24,gitcoin,97730.353770544491
eppie-io,GG-20 - 24,gitcoin,3034.8138083194153
rotki,GG-20 - 24,gitcoin,5780.708189518783
citizenwallet,GG-20 - 25,gitcoin,3985.9709757091714
shutter-network,GG-20 - 26,gitcoin,3290.1639786088572
dappnode,GG-20 - 26,gitcoin,23340.213471465042
scopelift,GG-20 - 26,gitcoin,29117.626953369865
remix-ethereum,GG-20 - 27,gitcoin,7495.8762545503405
eiptools,GG-20 - 27,gitcoin,19573.007415372733
gainforest,GG-20 - 28,gitcoin,1775.0546615914861
anu-initiative,GG-21 - 11,gitcoin,2114.2918115467928
dao-drops-dorgtech,GG-21 - 384,gitcoin,2090.6688419440461
datonic,GG-21 - 385,gitcoin,1532.5447529249498
ggframe,GG-21 - 389,gitcoin,400.18329259922371
militereum,GG-21 - 389,gitcoin,284.20083903696968
a51finance,GG-22 - 608,gitcoin,917.69978450221174
unlock-protocol,GG-22 - 609,gitcoin,3036.8493169783128
defi-llama,GG-22 - 609,gitcoin,42513.883201710349
eoa-blockchain-labs,GG-22 - 610,gitcoin,10001.703162405209
idena-network,GG-22 - 610,gitcoin,6151.0136465809028
1hive,GG-22 - 636,gitcoin,2239.007315996842
,GG-22 - 642,gitcoin,38716.782771619823
,GG-22 - 643,gitcoin,207211.72281600029
,GG-22 - 646,gitcoin,23943.571385034436
,PartnerRound - 0x00d5e0d31d37cc13c645d86410ab4cb7cb428cca - 42161,gitcoin,15405.110808558758
,PartnerRound - 0x302dbc8eb3bf73565a1205648b61b23cb3f72ff7 - 42161,gitcoin,83534.049948777581
glo-foundation,PartnerRound - 0x546b0bf47c5b5253ff83c8d614662adb7d3ba9b1 - 137,gitcoin,5201.6892289032821
layer2es,PartnerRound - 0x59d79b22595b17af659ce9b03907615f53742c57 - 42161,gitcoin,621.861914792814
dspytdao,PartnerRound - 0x5aa255d5cae9b6ce0f2d9aee209cb02349b83731 - 42161,gitcoin,2716.3765196043441
lexdao,PartnerRound - 0x5aa255d5cae9b6ce0f2d9aee209cb02349b83731 - 42161,gitcoin,2242.9272233481643
,PartnerRound - 0x5b95acf46c73fd116f0fedadcbedf453530e35d0 - 10,gitcoin,10196.353068604023
,PartnerRound - 0x5d1b2d06d472ffff89edc666101b56c35d1217d8 - 8453,gitcoin,719.6774042702973
motus-dao,PartnerRound - 0x6d28322989d76ccd181bcd767b15fda5bdb26bbf - 10,gitcoin,522.43704520063477
,PartnerRound - 0x7f9f8f64d7aba583d0c1dcc5c741e7e14ccd73d8 - 42161,gitcoin,192.679213621243
pulsarswap,PartnerRound - 0x8b70206844630d8c0a2a545e92d3c8d46a3ceaad - 42161,gitcoin,2838.985992166447
torquefi,PartnerRound - 0x8b70206844630d8c0a2a545e92d3c8d46a3ceaad - 42161,gitcoin,1194.1819707418524
,PartnerRound - 0x9f16bbbae530cb28fe389977087d2946f0791d20 - 324,gitcoin,5503.0328317915983
luncosim,PartnerRound - 0xabdb3a90fd5678cc180734ea945514e9b2197ae9 - 324,gitcoin,1061.2610447269417
,PartnerRound - 0xe9459565709c5e856ffbc3cc8715824945d92de7 - 10,gitcoin,28448.9570415759
,PartnerRound - 10 - 534352,gitcoin,950.49911692840942
luncosim,PartnerRound - 6 - 137,gitcoin,5.2986243950927658
,PartnerRound - 66 - 10,gitcoin,15008.002520016875
,PartnerRound - 66 - 8453,gitcoin,29.744834780693054
,PartnerRound - 8 - 1088,gitcoin,149377.22098347679
cryptosmartnow,PartnerRound - 8 - 1088,gitcoin,1353.1172555007522
pnpm,contributions,opencollective,147230.06999999998
swc-project,contributions,opencollective,56450.169999999984
chzyer,contributions,opencollective,1021.0
ethers-io,GG-01,gitcoin,3003.2659888999997
weekinethnews,GG-04,gitcoin,16065.484022107597
democracyearth,GG-04,gitcoin,1666.9586811682263
ethers-io,GG-07,gitcoin,6209.4785922453148
beacon-chain,GG-07,gitcoin,683.85993651022147
giveth,GG-08,gitcoin,2687.0188861083711
asseth,GG-09,gitcoin,1971.7121393350333
opscientia,GG-15,gitcoin,21759.166818268452
fusion-drum-n-bass,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,305.29149604588747
,GG-17 - 0x9e669c0a6e075f14ba9d9d98c3580ad67e20ec38,gitcoin,1590.3085749149323
cryptocuriouspr,GG-17 - 0xaa40e2e5c8df03d792a52b5458959c320f86ca18,gitcoin,3606.616726398468
asilodigital,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,gitcoin,513.546751727511
gaslockr,GG-18 - 0x30c381033aa2830ceb0aa372c2e4d28f004b3db9,gitcoin,26.237751116743311
commons-stack,GG-18 - 0xc5fdf5cff79e92fac1d6efa725c319248d279200,gitcoin,582.98040105670225
bg-expiriments,GG-19 - 0x40511f88b87b69496a3471cdbe1d3d25ac68e408,gitcoin,255.76914869050017
decert-me,GG-19 - 0x6726fe9c89fb04eaef388c11cf55be6aa0a62fb9,gitcoin,3345.9725287926981
fractal-visions,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,1813.5647831910351
1w3,GG-20 - 24,gitcoin,5958.6361053420633
zkp2p,GG-20 - 25,gitcoin,4089.7368265558089
stiame,GG-20 - 39,gitcoin,488.18678893861011
greenpill-dev-guild,GG-21 - 14,gitcoin,1986.5166122357903
anu-initiative,GG-22 - 16,gitcoin,290.4583729344107
zenguardxyz,GG-22 - 608,gitcoin,49.517475563964638
nicenode,GG-22 - 610,gitcoin,4802.1700168263988
urbanika,PartnerRound - 0x0c12752d28a68fd3dc791826b3405b8803aa8a52 - 42161,gitcoin,1060.6997935257073
,PartnerRound - 0x1427a0e71a222b0229a910dc72da01f8f04c7441 - 1,gitcoin,134.80317890644073
rite-of-moloch,PartnerRound - 0x3df423b3fe4a3d549a65d8f440b43a8a6f379670 - 10,gitcoin,410.78848477455961
,PartnerRound - 118 - 8453,gitcoin,10.771586026996374
,PartnerRound - 131 - 8453,gitcoin,212.59095848561265
,PartnerRound - 96 - 8453,gitcoin,53.935205795802176
salesforce,contributions,opencollective,265003.92
gammastrategies,retrofunding4,optimism,48812.2180586817
alto-io,CGrants - Direct,gitcoin,173.72116218319655
asseth,CGrants - Direct,gitcoin,493.75614176247882
weekinethnews,GG-06,gitcoin,10434.962098904909
reach-sh,GG-09,gitcoin,577.04843493713349
coinvise,GG-10,gitcoin,86.268493426349011
idena-network,GG-15,gitcoin,905.47598825271848
kredeum,GG-15,gitcoin,65.1759986258613
iberoam,GG-15,gitcoin,449.99618342761016
0xeigenlabs,GG-15,gitcoin,708.04167363531644
1w3,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,243.0055887773633
0xmetacrypt,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,891.10845833271742
opscientia,GG-17 - 0x64e5b2228ef31437909900b38fc42dd5e4b83147,gitcoin,41.484811544418335
us3r-network,GG-18 - 0x9331fde4db7b9d9d1498c09d30149929f24cf9d5,gitcoin,224.30234869393502
bankless-africa,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,gitcoin,955.87281770240475
1hive,GG-21 - 389,gitcoin,696.323607968554
greenpill-dev-guild,GG-22 - 16,gitcoin,446.26128435727071
endangeredtokens,GG-22 - 608,gitcoin,236.34363704643948
ggframe,GG-22 - 636,gitcoin,480.01406628231547
muqa-org,GG-22 - 636,gitcoin,486.0846287690369
fractal-visions,PartnerRound - 0x6bc66fbd0b1cc13e2ba04b2c0950f9ca2b81f468 - 10,gitcoin,144.77295674242487
,PartnerRound - 0x9b9c6a72a8d7cdcc3bc244502ed4707218ce8b14 - 10,gitcoin,64.573546817355833
growthepie,PartnerRound - 66 - 10,gitcoin,2265.0307048507957
reach-sh,GG-04,gitcoin,297.25600000000003
poolfish-xyz,GG-12,gitcoin,444.93328506413923
heyxyz,GG-13,gitcoin,693.02593861091009
ethereum-chile,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,gitcoin,243.52991075670607
flow-state-coop,GG-20 - 9,gitcoin,473.87626267969608
luncosim,GG-21 - 387,gitcoin,2522.716458646888
,PartnerRound - 0x0fa98c9e0270b925ef112329ea75e971c3b50a52 - 324,gitcoin,106.32018085569143
bloomnetwork,PartnerRound - 0x3df423b3fe4a3d549a65d8f440b43a8a6f379670 - 10,gitcoin,259.57734770835185
,PartnerRound - 0xefa3336cf157bfc308aca6fa66cdb93004813b8c - 10,gitcoin,3.3131142519414425
stiame,PartnerRound - 131 - 8453,gitcoin,47.752426110673696
,PartnerRound - 24 - 534352,gitcoin,501.85683437995613
humanwhocodes,contributions,opencollective,30096.87
dexgridpr,GG-17 - 0x421510312c40486965767be5ea603aa8a5707983,gitcoin,45.858595550060272
wildcards-protocol,GG-17 - 0xf1c021df6dc6b2dc2e5a837cdfddc2f42503233b,gitcoin,146.18739971891046
opti-domains,GG-20 - 24,gitcoin,1630.686227117244
lexdao,GG-21 - 389,gitcoin,1474.54043458674
decert-me,GG-21 - 44,gitcoin,2704.5871788302752
inverternetwork,GG-21 - 57,gitcoin,9151.5006680627375
,PartnerRound - 5 - 534352,gitcoin,66.874658547341824
beacon-chain,GG-04,gitcoin,88.0
1hive,GG-15,gitcoin,911.723667033744
pact-social,GG-19 - 0xe60a569ec8aac2045d9fda306dc2a16cc1e52a90,gitcoin,2801.444587869104
deezstealth,GG-20 - 23,gitcoin,2612.7425620061231
sunrise-stake,GG-20 - 29,gitcoin,175.58194111287594
webreflection,contributions,opencollective,7594.59
rotki,retropgf2,optimism,217909.5
dataverse-os,GG-10,gitcoin,20.568212958457753
metagov,GG-14,gitcoin,151.52143280331725
plebbit,GG-22 - 608,gitcoin,37.115744054593371
gitcoin,PartnerRound - 0x51fed3d5e0945e3ffbc390df47ee6ff4c5136346 - 424,gitcoin,4.2573923170566559
,PartnerRound - 133 - 8453,gitcoin,75.260528221726418
0x-splits,retropgf3,optimism,322587.405
shenanigandapp,GG-08,gitcoin,877.01020457843811
tokenengineeringcommunity,GG-17 - 0x9e669c0a6e075f14ba9d9d98c3580ad67e20ec38,gitcoin,382.28292879462242
aikilabs,GG-18 - 0x10be322de44389ded49c0b2b73d8c3a1e3b6d871,gitcoin,33.365336708258837
luncosim,PartnerRound - 0x51957724e38038a5e983665e8d73e1aacacc93b6 - 42161,gitcoin,5.7555822134017944
m7eio,GG-17 - 0x859faeaa266ba13bd1e72eb6dd7a223902d1adfe,gitcoin,4.829830527305603
ethereum-chile,GG-17 - 0xaa40e2e5c8df03d792a52b5458959c320f86ca18,gitcoin,104.32964169979095
layer2es,GG-17 - 0xaa40e2e5c8df03d792a52b5458959c320f86ca18,gitcoin,72.420199871063232
,PartnerRound - 92 - 8453,gitcoin,6.1317555159330368
alasdao,GG-17 - 0xaa40e2e5c8df03d792a52b5458959c320f86ca18,gitcoin,3.8354247808456421
brooooooklyn,contributions,opencollective,1005.65
blockhead-darryl-yeo,GG-10,gitcoin,47.695636262274256
,PartnerRound - 117 - 8453,gitcoin,4.3209176622331142
,PartnerRound - 74 - 8453,gitcoin,45.6999110004399
marak,contributions,opencollective,20614.350000000002
troopfinance,CGrants - Direct,gitcoin,57.676849250000011
codingshdev,GG-06,gitcoin,138.56055857211641
synthetix,GG-15,gitcoin,293.00718377524134
opscientia,GG-17 - 0x6e8dc2e623204d61b0e59e668702654ae336c9f7,gitcoin,198.84500759840012
relinkd,GG-18 - 0x9331fde4db7b9d9d1498c09d30149929f24cf9d5,gitcoin,284.67726561116984
freezingmoon,GG-14,gitcoin,53.809611626085143
unruggable-labs,GG-17 - 0x64e5b2228ef31437909900b38fc42dd5e4b83147,gitcoin,253.79654628038406
infinitywallet,retropgf2,optimism,3763.5
coinvise,GG-15,gitcoin,4.0295563107390429
pairwise-general-magic,PartnerRound - 399 - 42161,gitcoin,256.30948877334595
mmcloughlin,contributions,opencollective,10000.39
sourcify-ethereum,GG-09,gitcoin,832.56120261168826
useweb3,GG-22 - 642,gitcoin,336.50222564131343
gitcoin,PartnerRound - 0xd52b1ecf94dcc8036180ca2e6b63e05d78bc4cde - 10,gitcoin,3.3694877391681075
asseth,GG-14,gitcoin,4.0038688248716845
,PartnerRound - 26 - 8453,gitcoin,18.713951796293259
,PartnerRound - 73 - 8453,gitcoin,47.662789217720274
fusion-drum-n-bass,GG-12,gitcoin,65.350364911528459
mevboostaa,GG-17 - 0x12bb5bbbfe596dbc489d209299b8302c3300fa40,gitcoin,137.96681541204453
,PartnerRound - 0x24ffd26b727949e3523a8e62d145057cf13a44d0 - 1,gitcoin,2.9985896944999695
,PartnerRound - 0x51fed3d5e0945e3ffbc390df47ee6ff4c5136346 - 424,gitcoin,3.7757664322853088
hairdao,CGrants - Direct,gitcoin,125.09667371999998
upnodedev,retropgf3,optimism,217392.175
lexdao,GG-12,gitcoin,27.343708716888973
refimedellin,GG-17 - 0x8aa06b3b8cac2970857f4e0fd78f21dc01aade94,gitcoin,100.94053876399994
slice-so,retrofunding4,optimism,32179.4387074972
,PartnerRound - 33 - 8453,gitcoin,4.7401106357574463
oxcart,GG-17 - 0x9e669c0a6e075f14ba9d9d98c3580ad67e20ec38,gitcoin,2042.1494218111038
luncosim,PartnerRound - 0x7ae80bac50d77eac6d8e0e274e94dbb2d975303a - 8453,gitcoin,1.0004724264144897
bloomnetwork,PartnerRound - 35 - 42161,gitcoin,57.300565786659718
codingshdev,GG-12,gitcoin,6.26640710102595
,PartnerRound - 654 - 42161,gitcoin,24.900394849937584
sushi,retrofunding4,optimism,315953.655303677
daimo-eth,retropgf3,optimism,347827.48
trueblocks,GG-08,gitcoin,392.78382567495879
multicall-mds1,GG-05,gitcoin,66.428199653310543
planetable,GG-17 - 0x64e5b2228ef31437909900b38fc42dd5e4b83147,gitcoin,91.94532984495163
edgeapp,grants_season_3,optimism,75000.0
zkemail,GG-18 - 0x9331fde4db7b9d9d1498c09d30149929f24cf9d5,gitcoin,26.948918290486098
fe-ethereum,GG-09,gitcoin,0.98
rocket-pool,grants_season_1,optimism,600000.0
tide-protocol-fiveelementslabs,grants_season_4,optimism,70000.0
acrypto-s,retropgf3,optimism,0.0
uniswap,grants_season_1,optimism,1000000.0
formatjs,contributions,opencollective,400.0
via-protocol,grants_season_3,optimism,375000.0
lifinance,GG-15,gitcoin,1.1
crate-crypto,retropgf2,optimism,18174.0
grappafinance,retropgf3,optimism,0.0
dna-seq,PartnerRound - 122 - 8453,gitcoin,1.5540633872151375
filosofiacodigo,GG-17 - 0xaa40e2e5c8df03d792a52b5458959c320f86ca18,gitcoin,15.462894439697266
across,grants_season_2,optimism,937500.0
usedapp-truefieng,retropgf3,optimism,347827.48
hardhat-nomicfoundation,GG-07,gitcoin,237.20972557859918
ethereum-burn-stats-mohamedmansour,GG-08,gitcoin,5.3302967150479175
voteagora,grants_season_2,optimism,62500.0
ethereum-burn-stats-mohamedmansour,GG-09,gitcoin,7.1798567912089428
wise-crowds-liberating-structures,GG-17 - 0xaa40e2e5c8df03d792a52b5458959c320f86ca18,gitcoin,46.6480268239975
bootnodedev,retropgf3,optimism,0.0
0x-splits,retropgf2,optimism,78231.0
seedlefinance,retropgf3,optimism,0.0
luncosim,CGrants - Direct,gitcoin,14.407745
fb55,contributions,opencollective,1630.67
nimbus-status-im,retrofunding5,optimism,180241.920035258
kingsimpa69-homes,retrofunding4,optimism,6002.8243657862
fusion-drum-n-bass,GG-06,gitcoin,1.4601743995136149
distractionboy-optichads,retrofunding4,optimism,9145.2416679959
hermes-probe-lab,retrofunding5,optimism,98125.1242297213
another-world,retropgf3,optimism,121739.625
defientco,retropgf3,optimism,0.0
ethernautdao,GG-15,gitcoin,10.179739941518912
inverternetwork,grants_season_3,optimism,75000.0
ultrasoundmoney,retropgf3,optimism,191305.135
forumdaos,retropgf3,optimism,260870.61
remix-ethereum,GG-09,gitcoin,0.98
f3-buidlers,PartnerRound - 0xc758d062c38c3f69f90e90c06679a1d7b047216f - 10,gitcoin,3.0033025741577148
revm-bluealloy,retrofunding5,optimism,224116.597938578
aura,retrofunding4,optimism,15135.4651005017
